Date,Open,High,Low,Close,Volume,Currency
2021-01-01,28951.7,29627.1,28712.4,29359.9,100902,USD
2021-01-02,29359.7,33233.5,29008.0,32193.3,240865,USD
2021-01-03,32192.9,34755.9,32029.6,32958.9,155210,USD
2021-01-04,33016.6,33587.5,28204.5,32022.6,255269,USD
2021-01-05,32015.4,34414.7,30010.5,33991.5,202128,USD
2021-01-06,33999.3,36934.8,33408.3,36793.2,227557,USD
2021-01-07,36798.5,40340.9,36361.2,39460.2,249603,USD
2021-01-08,39466.4,41921.7,36613.4,40599.3,251285,USD
2021-01-09,40607.2,41363.5,38775.1,40151.9,128422,USD
2021-01-10,40149.7,41362.4,35141.6,38192.2,215784,USD
2021-01-11,38195.3,38217.2,30411.6,35544.3,251044,USD
2021-01-12,35426.0,36598.7,32572.7,34076.1,241927,USD
2021-01-13,34061.2,37764.6,32451.9,37382.2,209930,USD
2021-01-14,37383.4,40054.3,36772.1,39175.7,172395,USD
2021-01-15,39175.7,39715.0,34488.7,36845.8,118423,USD
2021-01-16,36751.8,37931.7,35408.4,36019.5,137020,USD
2021-01-17,36020.1,36801.3,33883.5,35839.6,126824,USD
2021-01-18,35838.2,37436.8,34801.0,36613.2,111519,USD
2021-01-19,36630.6,37821.0,36001.4,36002.9,79110,USD
2021-01-20,35862.1,36384.4,33444.5,35476.3,153609,USD
2021-01-21,35472.3,35591.1,30101.8,30842.1,253273,USD
2021-01-22,30838.7,33821.2,28871.2,33000.5,243087,USD
2021-01-23,32994.1,33441.4,31418.2,32088.9,100702,USD
2021-01-24,32088.5,33034.8,30982.9,32241.3,88207,USD
2021-01-25,32244.3,34854.3,31967.4,32252.3,142434,USD
2021-01-26,32244.1,32917.7,30850.0,32502.1,139836,USD
2021-01-27,32499.6,32545.4,29290.4,30404.0,194350,USD
2021-01-28,30408.9,33790.8,29911.9,33374.8,167385,USD
2021-01-29,33381.7,38546.0,31953.3,34301.8,297730,USD
2021-01-30,34300.0,34920.9,32908.5,34283.1,128567,USD
2021-01-31,34281.6,34348.3,32189.9,33108.1,101918,USD
2021-02-01,33106.8,34685.6,32324.9,33515.7,126324,USD
2021-02-02,33514.0,35976.1,33462.4,35485.2,120847,USD
2021-02-03,35486.9,37646.8,35401.5,37646.8,131026,USD
2021-02-04,37648.9,38707.9,36380.8,36982.1,151440,USD
2021-02-05,36976.4,38303.6,36640.0,38297.6,100604,USD
2021-02-06,38300.6,40939.7,38275.3,39256.6,156019,USD
2021-02-07,39228.9,39691.7,37381.6,38852.9,125369,USD
2021-02-08,38853.6,46596.4,38057.0,46395.7,248473,USD
2021-02-09,46396.4,48143.5,45104.7,46508.6,193874,USD
2021-02-10,46507.8,47295.3,43800.5,44836.0,151834,USD
2021-02-11,44834.8,48622.1,44041.1,47990.7,145765,USD
2021-02-12,47995.0,48927.4,46218.6,47371.7,133731,USD
2021-02-13,47373.1,48097.3,46270.5,47168.7,89419,USD
2021-02-14,47172.1,49695.1,47051.9,48643.4,106500,USD
2021-02-15,48611.1,48936.5,45786.1,47936.3,123177,USD
2021-02-16,47934.2,50515.8,47044.4,49169.7,141368,USD
2021-02-17,49161.3,52577.7,49018.1,52079.2,140034,USD
2021-02-18,52094.5,52524.0,50941.6,51582.2,94346,USD
2021-02-19,51590.1,56238.5,50816.8,55906.6,139433,USD
2021-02-20,55922.0,57523.8,54124.1,55923.7,127850,USD
2021-02-21,55907.6,58335.1,55502.7,57433.8,87260,USD
2021-02-22,57437.6,57480.8,48353.8,54111.8,244947,USD
2021-02-23,54114.1,54115.0,45093.8,48911.2,315066,USD
2021-02-24,48911.1,51311.8,47031.7,49697.5,153753,USD
2021-02-25,49695.9,52013.8,46773.7,46928.5,83218,USD
2021-02-26,46928.5,48413.9,44248.2,46345.6,189408,USD
2021-02-27,46333.1,48335.1,45059.4,46136.7,98753,USD
2021-02-28,46136.0,46582.0,43100.6,45164.0,135075,USD
2021-03-01,45160.5,49774.0,45008.8,49595.5,137518,USD
2021-03-02,49595.6,50191.9,47100.6,48424.2,102098,USD
2021-03-03,48422.2,52567.9,48159.2,50395.1,44927,USD
2021-03-04,50388.0,51757.7,47521.8,48428.0,9557,USD
2021-03-05,48363.6,49429.4,46370.1,48792.5,113639,USD
2021-03-06,48798.7,49191.8,47132.8,48855.6,66659,USD
2021-03-07,48899.0,51434.1,48890.6,50982.3,82912,USD
2021-03-08,50988.9,52384.9,49338.1,52311.0,68140,USD
2021-03-09,52352.4,54880.6,51941.3,54879.0,114064,USD
2021-03-10,54882.7,57328.7,53073.6,55851.9,140955,USD
2021-03-11,55851.2,58135.0,54351.8,57799.5,129634,USD
2021-03-12,57806.2,58052.3,55134.5,57265.1,116959,USD
2021-03-13,57267.4,61795.8,56118.8,61195.3,134637,USD
2021-03-14,61192.7,61673.7,59113.7,59113.7,80286,USD
2021-03-15,59117.4,60565.9,55088.8,55791.3,117706,USD
2021-03-16,55619.5,56889.7,53342.6,56889.7,128510,USD
2021-03-17,56892.9,58933.2,54253.2,58913.5,118260,USD
2021-03-18,58911.8,60088.0,57099.6,57656.0,102624,USD
2021-03-19,57645.0,59448.3,56305.1,58088.0,83976,USD
2021-03-20,58084.1,59882.1,57863.0,58093.4,67826,USD
2021-03-21,58097.4,58583.8,55583.3,57383.8,77474,USD
2021-03-22,57379.3,58379.9,53784.2,54158.3,95526,USD
2021-03-23,54117.5,55813.8,52992.3,54452.5,84840,USD
2021-03-24,54309.1,57169.4,51725.4,52325.4,137911,USD
2021-03-25,52330.0,53175.4,50441.3,51322.3,143354,USD
2021-03-26,51317.4,55074.1,51302.0,55036.1,100295,USD
2021-03-27,55033.8,56531.1,54010.2,55862.9,73865,USD
2021-03-28,55856.9,56504.2,54711.3,55765.2,58706,USD
2021-03-29,55764.7,58392.6,54951.1,57616.2,107905,USD
2021-03-30,57614.6,59366.9,57077.1,58771.3,86206,USD
2021-03-31,58771.4,59795.6,56991.6,58763.7,98064,USD
2021-04-01,58763.2,59406.5,58040.7,58718.3,69044,USD
2021-04-02,58718.2,60134.9,58466.5,58977.3,72374,USD
2021-04-03,58976.8,59770.5,56906.7,57059.9,68742,USD
2021-04-04,57059.7,58464.8,56470.6,58199.9,57212,USD
2021-04-05,58202.3,59205.1,56842.7,58993.4,54130,USD
2021-04-06,59169.0,59487.0,57403.3,57996.3,77152,USD
2021-04-07,57996.3,58627.7,55489.3,55948.7,110690,USD
2021-04-08,55948.0,58136.7,55721.6,58077.4,64775,USD
2021-04-09,58076.8,58890.9,57686.0,58118.7,59222,USD
2021-04-10,58127.4,61229.0,57900.0,59748.4,103721,USD
2021-04-11,59772.4,60667.1,59250.3,59978.7,58202,USD
2021-04-12,59982.1,61259.9,59569.2,59863.8,81882,USD
2021-04-13,59863.6,63659.0,59839.4,63540.9,126555,USD
2021-04-14,63544.2,64778.0,61366.3,62980.4,130427,USD
2021-04-15,62978.6,63729.1,62067.5,63216.0,76972,USD
2021-04-16,63211.6,63518.5,60027.3,61379.7,136847,USD
2021-04-17,61358.3,62509.1,59672.1,60041.9,84082,USD
2021-04-18,60043.2,60362.1,51817.6,56207.1,216806,USD
2021-04-19,56208.1,57517.0,54272.3,55646.1,117514,USD
2021-04-20,55645.1,57054.9,53422.5,56483.2,115485,USD
2021-04-21,56479.5,56764.4,53657.6,53820.2,100263,USD
2021-04-22,53821.3,55408.4,50590.9,51729.5,168125,USD
2021-04-23,51707.1,52099.9,47659.4,51143.6,214455,USD
2021-04-24,51140.8,51183.0,48775.2,50088.9,82250,USD
2021-04-25,50088.2,50532.4,47098.5,48963.6,59201,USD
2021-04-26,48963.5,54320.9,48815.9,54020.5,129761,USD
2021-04-27,54011.1,55427.8,53345.0,55036.5,84077,USD
2021-04-28,55036.0,56419.9,53876.4,54841.4,86958,USD
2021-04-29,54838.6,55173.7,52400.0,53560.8,83904,USD
2021-04-30,53562.3,57925.6,53088.7,57720.3,103743,USD
2021-05-01,57719.1,58449.4,57029.5,57807.1,63407,USD
2021-05-02,57807.2,57868.4,56110.5,56603.8,53610,USD
2021-05-03,56605.8,58925.1,56562.4,57169.8,89236,USD
2021-05-04,57170.6,57201.3,53741.5,53741.5,132333,USD
2021-05-05,53872.5,57936.4,53872.5,57441.3,119822,USD
2021-05-06,57441.0,58364.9,55294.5,56405.4,109015,USD
2021-05-07,56411.4,58639.3,55300.1,57337.2,110013,USD
2021-05-08,57330.3,59471.1,56972.2,58840.1,101269,USD
2021-05-09,58840.6,59227.0,56414.4,58238.3,103593,USD
2021-05-10,58251.2,59523.9,53678.3,55848.9,142610,USD
2021-05-11,55846.1,56871.1,54550.4,56695.7,96471,USD
2021-05-12,56694.5,57938.5,49187.0,49384.2,160735,USD
2021-05-13,49398.2,51337.3,46331.1,49704.6,236707,USD
2021-05-14,49704.9,51459.2,48874.0,49839.8,118838,USD
2021-05-15,49839.1,50640.9,46650.2,46708.8,131912,USD
2021-05-16,46729.3,49764.3,43920.8,46426.4,180070,USD
2021-05-17,46424.2,46545.4,42201.5,43541.3,274761,USD
2021-05-18,43538.5,45770.9,42293.9,42897.3,154956,USD
2021-05-19,42898.3,43516.6,30261.7,36720.5,607096,USD
2021-05-20,36706.8,42425.9,35010.4,40717.2,269754,USD
2021-05-21,40611.2,42108.3,33592.3,37297.4,315496,USD
2021-05-22,37291.0,38776.0,35314.9,37448.3,185825,USD
2021-05-23,37446.8,38248.7,31192.4,34679.7,325726,USD
2021-05-24,34720.3,39851.7,34474.6,38750.6,244879,USD
2021-05-25,38753.6,39740.8,36540.7,38378.3,163007,USD
2021-05-26,38375.7,40750.0,37847.0,39249.2,153801,USD
2021-05-27,39249.0,40322.2,37190.8,38417.3,122926,USD
2021-05-28,38543.2,38844.1,34772.4,35662.5,199579,USD
2021-05-29,35664.5,37227.1,33664.2,34584.6,160428,USD
2021-05-30,34589.3,36388.6,33441.0,35652.8,104183,USD
2021-05-31,35644.0,37480.7,34213.2,37298.6,131700,USD
2021-06-01,37294.3,37850.3,35742.7,36687.6,113478,USD
2021-06-02,36687.7,38199.9,35981.1,37555.8,96889,USD
2021-06-03,37555.7,39462.3,37193.6,39187.3,106442,USD
2021-06-04,39191.4,39255.4,35659.9,36851.3,127708,USD
2021-06-05,36841.2,37887.6,34832.0,35520.0,101475,USD
2021-06-06,35518.7,36434.0,35265.3,35815.4,62199,USD
2021-06-07,35815.4,36754.6,33410.1,33578.0,119498,USD
2021-06-08,33574.6,34047.8,31158.1,33382.9,193535,USD
2021-06-09,33385.5,37517.6,32428.6,37332.2,209820,USD
2021-06-10,37375.2,38340.8,35824.0,36649.4,154318,USD
2021-06-11,36654.3,37641.1,36003.3,37314.6,109151,USD
2021-06-12,37334.4,37437.3,34703.3,35467.5,87725,USD
2021-06-13,35467.5,39321.6,34827.0,39022.9,123320,USD
2021-06-14,39024.1,40970.4,38769.9,40529.4,157354,USD
2021-06-15,40522.5,41318.0,39589.9,40156.1,117551,USD
2021-06-16,40148.1,40494.4,38156.4,38336.0,123516,USD
2021-06-17,38337.8,39529.9,37425.3,38052.0,109578,USD
2021-06-18,38045.5,38166.0,35198.5,35749.4,102842,USD
2021-06-19,35770.0,36357.3,34845.5,35513.4,105462,USD
2021-06-20,35510.9,36097.9,33378.0,35595.8,137483,USD
2021-06-21,35597.9,35708.4,31284.1,31692.0,256872,USD
2021-06-22,31682.7,33272.5,28901.8,32496.4,309654,USD
2021-06-23,32498.3,34784.3,31736.5,33674.3,173340,USD
2021-06-24,33678.1,35249.9,32356.7,34665.8,119250,USD
2021-06-25,34660.5,35490.9,31337.9,31594.0,193433,USD
2021-06-26,31592.1,32643.0,30206.9,32243.4,156667,USD
2021-06-27,32247.1,34685.5,32041.7,34678.5,148803,USD
2021-06-28,34682.2,35231.2,33944.9,34475.9,111999,USD
2021-06-29,34477.3,36590.3,34247.6,35834.7,97270,USD
2021-06-30,35832.6,36089.5,34126.6,35026.9,107072,USD
2021-07-01,35030.7,35032.7,32839.2,33543.6,27412,USD
2021-07-02,33542.2,33925.9,32734.6,33813.4,78929,USD
2021-07-03,33814.2,34909.8,33363.3,34742.8,55693,USD
2021-07-04,34742.8,35957.6,34740.1,35298.2,56133,USD
2021-07-05,35297.0,35300.5,33164.1,33687.8,88355,USD
2021-07-06,33688.5,35062.0,33581.7,34225.6,83628,USD
2021-07-07,34228.7,35036.6,33801.3,33867.8,72034,USD
2021-07-08,33859.4,33923.2,32146.9,32866.3,108092,USD
2021-07-09,32866.3,34079.2,32367.0,33797.4,67137,USD
2021-07-10,33797.7,34221.0,33056.8,33510.6,50942,USD
2021-07-11,33510.8,34580.6,33319.8,34227.7,35715,USD
2021-07-12,34228.3,34598.0,32662.8,33113.0,63242,USD
2021-07-13,33106.1,33307.7,32259.5,32728.1,60037,USD
2021-07-14,32727.8,33051.9,31611.2,32820.7,69557,USD
2021-07-15,32820.5,33157.0,31175.8,31840.5,76952,USD
2021-07-16,31842.3,32239.8,31062.2,31394.0,70478,USD
2021-07-17,31384.4,31914.8,31207.8,31518.6,58060,USD
2021-07-18,31517.9,32408.2,31220.6,31785.4,57005,USD
2021-07-19,31782.9,31887.0,30478.2,30837.2,77481,USD
2021-07-20,30835.4,31040.8,29310.2,29793.8,97459,USD
2021-07-21,29794.7,32794.6,29519.3,32131.4,118341,USD
2021-07-22,32131.7,32585.4,31729.4,32298.9,64869,USD
2021-07-23,32297.9,33605.6,32041.1,33603.3,66148,USD
2021-07-24,33600.5,33955.0,33412.9,33824.8,67144,USD
2021-07-25,34392.5,35391.1,33881.3,35391.1,65095,USD
2021-07-26,35392.3,40522.9,35236.7,37276.6,177626,USD
2021-07-27,37294.3,39455.9,36427.4,39452.0,100237,USD
2021-07-28,39450.4,40862.2,38883.8,40003.2,148920,USD
2021-07-29,40009.0,40630.7,39340.8,40001.4,75297,USD
2021-07-30,40001.1,42264.4,38358.4,42203.4,98452,USD
2021-07-31,42201.4,42285.3,41066.4,41553.7,44650,USD
2021-08-01,41510.0,42565.0,39556.5,39878.3,80331,USD
2021-08-02,39869.8,40449.0,38692.5,39168.4,74810,USD
2021-08-03,39167.4,39766.6,37688.2,38130.3,264,USD
2021-08-04,38188.4,39956.5,37556.0,39736.9,79216,USD
2021-08-05,39734.4,41366.3,37365.4,40867.2,130601,USD
2021-08-06,40868.4,43253.4,39905.4,42795.4,111929,USD
2021-08-07,42784.7,44697.3,42611.0,44614.2,112836,USD
2021-08-08,44584.9,45284.1,43314.4,43792.8,105249,USD
2021-08-09,43794.9,46460.7,42824.1,46284.3,117080,USD
2021-08-10,46281.8,46663.4,44681.2,45593.8,80549,USD
2021-08-11,45593.2,46736.5,45367.9,45564.3,75434,USD
2021-08-12,45562.3,46213.8,43814.7,44403.4,81071,USD
2021-08-13,44404.0,47836.0,44242.4,47809.1,75268,USD
2021-08-14,47809.6,48090.9,46117.2,47081.5,64292,USD
2021-08-15,47082.6,47344.1,45564.1,46991.3,58107,USD
2021-08-16,46991.6,48002.4,45672.1,45996.3,2411,USD
2021-08-17,45907.5,47140.6,44441.3,44691.6,84141,USD
2021-08-18,44691.1,46004.9,44230.0,44723.8,22357,USD
2021-08-19,44725.9,47012.3,43986.7,46755.9,77920,USD
2021-08-20,46756.7,49343.3,46646.8,49324.0,83194,USD
2021-08-21,49330.0,49719.1,48293.5,48875.8,18204,USD
2021-08-22,48870.4,49480.3,48151.0,49254.5,49319,USD
2021-08-23,49255.4,50498.8,49038.6,49539.7,75370,USD
2021-08-24,49532.5,49847.4,47623.6,47714.7,74259,USD
2021-08-25,47707.4,49230.2,47163.3,48994.5,63544,USD
2021-08-26,48994.4,49347.8,46360.4,46831.6,73788,USD
2021-08-27,46830.2,49142.0,46371.5,49064.3,62465,USD
2021-08-28,49062.8,49289.4,48428.5,48897.1,36727,USD
2021-08-29,48899.7,49621.7,47870.1,48777.4,47619,USD
2021-08-30,48777.1,48886.0,46876.9,46992.7,61675,USD
2021-08-31,46989.1,48217.0,46709.3,47130.4,71483,USD
2021-09-01,47129.2,49121.0,46533.1,48819.4,74381,USD
2021-09-02,48817.8,50355.3,48612.9,49274.3,80213,USD
2021-09-03,49269.5,51008.8,48377.3,49999.0,88080,USD
2021-09-04,49999.3,50534.6,49461.4,49918.4,48142,USD
2021-09-05,49918.7,51878.2,49492.4,51768.6,57301,USD
2021-09-06,51769.4,52726.2,51002.8,52672.1,69456,USD
2021-09-07,52674.2,52885.3,43072.4,46779.6,187558,USD
2021-09-08,46774.1,47316.9,44493.7,46061.4,100484,USD
2021-09-09,46057.6,47305.7,45609.0,46385.6,73632,USD
2021-09-10,46385.9,47021.6,44283.6,44842.8,75615,USD
2021-09-11,44844.9,45975.6,44766.6,45161.9,41577,USD
2021-09-12,45162.6,46386.4,44755.2,46062.3,44522,USD
2021-09-13,46060.8,46807.7,43463.2,44949.5,96150,USD
2021-09-14,44950.2,47247.6,44718.7,47077.5,65327,USD
2021-09-15,47070.8,48436.5,46743.9,48130.6,63397,USD
2021-09-16,48132.3,48480.6,47040.3,47748.0,60913,USD
2021-09-17,47748.2,48155.9,46788.8,47282.8,50163,USD
2021-09-18,47283.9,48761.0,47070.5,48306.7,43641,USD
2021-09-19,48299.9,48341.9,46866.6,47238.7,41984,USD
2021-09-20,47240.8,47323.9,42547.1,42870.6,77957,USD
2021-09-21,43012.3,43619.3,39646.8,40651.3,142548,USD
2021-09-22,40660.8,43976.7,40585.7,43551.6,93982,USD
2021-09-23,43550.7,44949.8,43090.1,44869.2,74538,USD
2021-09-24,44867.4,45112.0,40908.5,42819.9,128878,USD
2021-09-25,42818.7,42959.3,41714.5,42686.8,46353,USD
2021-09-26,42685.8,43907.3,40786.6,43203.4,69908,USD
2021-09-27,43200.9,44293.2,42143.9,42172.6,54123,USD
2021-09-28,42169.9,42758.8,40906.4,41022.3,60005,USD
2021-09-29,41023.1,42571.2,40815.0,41536.8,48205,USD
2021-09-30,41534.5,44101.2,41416.7,43823.3,64315,USD
2021-10-01,43824.4,48435.2,43292.9,48146.0,94662,USD
2021-10-02,48147.2,48306.9,47451.7,47666.9,39824,USD
2021-10-03,47665.4,49165.2,47123.0,48200.1,42406,USD
2021-10-04,48200.4,49481.7,46958.6,49227.3,66916,USD
2021-10-05,49229.5,51872.4,49060.1,51469.3,76629,USD
2021-10-06,51470.0,55676.1,50439.5,55323.2,116259,USD
2021-10-07,55325.2,55325.6,53476.4,53783.9,75681,USD
2021-10-08,53785.5,55977.9,53659.3,53914.7,64054,USD
2021-10-09,53924.1,55430.8,53711.7,54942.5,64651,USD
2021-10-10,54942.5,56432.2,54100.8,54687.7,104433,USD
2021-10-11,54686.9,57814.1,54457.8,57477.3,73843,USD
2021-10-12,57480.6,57635.7,54155.4,56015.9,74849,USD
2021-10-13,56014.5,57697.4,54314.4,57380.1,73616,USD
2021-10-14,57370.4,58506.5,56866.8,57345.8,59840,USD
2021-10-15,57348.2,62892.8,56874.8,61672.5,121475,USD
2021-10-16,61669.2,62329.2,60161.9,60861.1,49926,USD
2021-10-17,60865.5,61651.4,59143.4,61527.5,53386,USD
2021-10-18,61525.8,62623.6,60026.9,62056.3,80145,USD
2021-10-19,62030.2,64454.0,61451.0,64278.5,80157,USD
2021-10-20,64276.9,66967.1,63543.7,65979.1,79870,USD
2021-10-21,66004.6,66616.9,62092.1,62210.2,105380,USD
2021-10-22,62200.8,63699.7,60055.7,60690.3,75688,USD
2021-10-23,60693.2,61728.7,59738.3,61312.5,37046,USD
2021-10-24,61308.2,61469.9,59523.7,60866.5,42674,USD
2021-10-25,60864.3,63694.8,60655.8,63067.0,51061,USD
2021-10-26,63067.5,63275.1,59907.3,60310.8,57131,USD
2021-10-27,60312.5,61452.9,58112.6,58438.1,88112,USD
2021-10-28,58437.2,62251.3,58128.1,60582.5,88470,USD
2021-10-29,60579.9,62952.2,60322.2,62242.8,63388,USD
2021-10-30,62245.0,62338.5,60786.0,61840.1,40507,USD
2021-10-31,61842.2,62393.7,60005.7,61309.6,50062,USD
2021-11-01,61310.1,62430.1,59612.7,60915.3,61214,USD
2021-11-02,60912.2,64256.4,60651.5,63221.7,65261,USD
2021-11-03,63223.5,63508.6,60883.0,62918.5,61054,USD
2021-11-04,62915.4,63077.6,60742.9,61412.6,49911,USD
2021-11-05,61411.5,62560.3,60742.4,60974.3,44455,USD
2021-11-06,60973.2,61543.2,60093.6,61483.9,34887,USD
2021-11-07,61483.8,63273.2,61347.2,63273.2,34339,USD
2021-11-08,63276.4,67763.3,63276.4,67527.9,81082,USD
2021-11-09,67528.7,68493.3,66334.9,66904.4,66128,USD
2021-11-10,66942.6,68990.6,62951.3,64932.6,96213,USD
2021-11-11,64922.8,65583.3,64121.9,64806.7,50372,USD
2021-11-12,64782.6,65449.7,62309.7,64134.5,63271,USD
2021-11-13,64133.3,64906.0,63381.4,64398.6,30337,USD
2021-11-14,64397.2,65508.2,63608.3,65508.2,33976,USD
2021-11-15,65514.9,66311.2,63439.5,63597.9,53532,USD
2021-11-16,63605.1,63605.6,58655.9,60089.1,115357,USD
2021-11-17,60074.2,60814.5,58531.9,60367.8,73929,USD
2021-11-18,60368.2,60936.9,56524.4,56955.3,100370,USD
2021-11-19,56908.3,58335.9,55626.3,58083.4,74438,USD
2021-11-20,58080.8,59854.6,57435.3,59717.6,44534,USD
2021-11-21,59724.0,60002.6,58528.3,58714.3,40977,USD
2021-11-22,58719.7,59288.3,55656.8,56308.8,76450,USD
2021-11-23,56304.8,57855.1,55542.5,57573.2,72483,USD
2021-11-24,57559.4,57697.4,55910.6,57171.7,56681,USD
2021-11-25,57167.1,59387.3,57029.8,58935.1,56791,USD
2021-11-26,58937.3,59151.1,53533.5,53730.9,104034,USD
2021-11-27,53747.2,55280.3,53654.3,54765.9,40706,USD
2021-11-28,54758.0,57392.3,53448.3,57291.5,49283,USD
2021-11-29,57288.1,58855.2,56726.7,57794.8,58647,USD
2021-11-30,57795.2,59174.4,55936.9,56882.9,73656,USD
2021-12-01,56891.7,59064.3,56496.5,57210.3,66748,USD
2021-12-02,57207.8,57377.5,55807.9,56496.0,54943,USD
2021-12-03,56495.2,57543.6,52008.9,53631.5,89200,USD
2021-12-04,53620.7,53847.2,42587.8,49195.2,168000,USD
2021-12-05,49196.4,49689.3,47797.8,49405.5,72026,USD
2021-12-06,49412.1,50913.3,47237.9,50562.1,89675,USD
2021-12-07,50547.4,51918.6,50070.9,50595.2,56293,USD
2021-12-08,50596.6,51204.7,48700.7,50473.9,55594,USD
2021-12-09,50477.6,50790.2,47341.9,47596.6,58691,USD
2021-12-10,47591.7,49974.8,47007.1,47137.2,68063,USD
2021-12-11,47138.4,49487.0,46834.0,49314.5,45225,USD
2021-12-12,49332.5,50779.2,48670.5,50081.0,40297,USD
2021-12-13,50075.9,50196.1,45848.2,46703.6,80372,USD
2021-12-14,46709.8,48635.0,46338.3,48366.5,62536,USD
2021-12-15,48366.2,49477.9,46572.6,48871.5,80283,USD
2021-12-16,48876.6,49387.8,47543.9,47628.2,48201,USD
2021-12-17,47630.4,47997.2,45523.8,46172.2,67502,USD
2021-12-18,46171.8,47330.2,45513.4,46856.2,36928,USD
2021-12-19,46855.7,48270.2,46438.4,46704.5,44051,USD
2021-12-20,46703.4,47488.9,45577.3,46895.2,57532,USD
2021-12-21,46900.1,49306.1,46654.0,48902.0,57877,USD
2021-12-22,48898.7,49540.3,48449.7,48599.7,40892,USD
2021-12-23,48599.6,51355.6,48053.4,50801.0,56237,USD
2021-12-24,50807.4,51795.3,50428.4,50786.1,45967,USD
2021-12-25,50789.6,51140.2,50196.8,50406.4,26668,USD
2021-12-26,50404.0,51247.0,49527.0,50779.9,32343,USD
2021-12-27,50783.6,52016.3,50459.0,50678.2,43902,USD
2021-12-28,50703.4,50703.8,47345.7,47545.2,74391,USD
2021-12-29,47548.4,48121.7,46127.8,46461.7,63923,USD
2021-12-30,46470.7,47901.4,46003.0,47123.3,60960,USD
2021-12-31,47123.3,48553.9,45693.6,46219.5,58178,USD
2022-01-01,46217.5,47917.6,46217.5,47738.0,31239,USD
2022-01-02,47738.7,47944.9,46718.2,47311.8,27020,USD
2022-01-03,47293.9,47556.0,45704.0,46430.2,41062,USD
2022-01-04,46435.7,47505.4,45602.1,45837.3,55589,USD
2022-01-05,45833.1,47019.4,42535.1,43425.9,83744,USD
2022-01-06,43431.6,43772.3,42481.1,43097.5,63076,USD
2022-01-07,43097.9,43127.7,40810.0,41546.7,88358,USD
2022-01-08,41551.3,42226.8,40574.3,40802.0,43306,USD
